"MarkettypeID","TradingDate","RiskPremium1","SMB1","HML1"
"P9707","2007-01-19","0.034805","-0.012264","0.000594"
"P9710","2007-01-19","0.030249","-0.002588","-0.004307"
"P9706","2007-01-19","0.029908","-0.002015","-0.004683"
"P9709","2007-01-19","0.029908","-0.002015","-0.004683"
"P9712","2007-01-19","0.029908","-0.002015","-0.004683"
"P9713","2007-01-19","0.030249","-0.002588","-0.004307"
"P9714","2007-01-19","0.029908","-0.002015","-0.004683"
"P9715","2007-01-19","0.030249","-0.002588","-0.004307"
"P9707","2007-01-22","0.033806","-0.009856","-0.009772"
"P9706","2007-01-22","0.042625","0.001326","0.006412"
"P9710","2007-01-22","0.041972","0.000861","0.005557"
"P9709","2007-01-22","0.042625","0.001326","0.006412"
"P9712","2007-01-22","0.042625","0.001326","0.006412"
"P9713","2007-01-22","0.041972","0.000861","0.005557"
"P9714","2007-01-22","0.042625","0.001326","0.006412"
"P9715","2007-01-22","0.041972","0.000861","0.005557"
"P9710","2007-01-23","0.004823","0.003297","0.013620"
"P9707","2007-01-23","-0.003456","0.001979","-0.008031"
"P9706","2007-01-23","0.005446","0.002673","0.015571"
"P9709","2007-01-23","0.005446","0.002673","0.015571"
"P9712","2007-01-23","0.005446","0.002673","0.015571"
"P9713","2007-01-23","0.004823","0.003297","0.013620"
"P9714","2007-01-23","0.005446","0.002673","0.015571"
"P9715","2007-01-23","0.004823","0.003297","0.013620"
"P9706","2007-01-24","0.006361","-0.001977","0.010586"
"P9710","2007-01-24","0.005646","-0.000980","0.010568"
"P9707","2007-01-24","-0.003943","0.007892","0.003373"
"P9709","2007-01-24","0.006361","-0.001977","0.010586"
"P9712","2007-01-24","0.006361","-0.001977","0.010586"
"P9713","2007-01-24","0.005646","-0.000980","0.010568"
"P9714","2007-01-24","0.006361","-0.001977","0.010586"
"P9715","2007-01-24","0.005646","-0.000980","0.010568"
"P9710","2007-01-25","-0.041633","-0.001096","-0.010033"
"P9707","2007-01-25","-0.034440","-0.018915","-0.022685"
"P9706","2007-01-25","-0.042175","0.000720","-0.008353"
"P9709","2007-01-25","-0.042175","0.000720","-0.008353"
"P9712","2007-01-25","-0.042175","0.000720","-0.008353"
"P9713","2007-01-25","-0.041633","-0.001096","-0.010033"
"P9714","2007-01-25","-0.042175","0.000720","-0.008353"
"P9715","2007-01-25","-0.041633","-0.001096","-0.010033"
"P9710","2007-01-26","0.012984","-0.010115","-0.006271"
"P9706","2007-01-26","0.013403","-0.011395","-0.006901"
"P9707","2007-01-26","0.007269","0.004573","-0.005244"
"P9709","2007-01-26","0.013403","-0.011395","-0.006901"
"P9712","2007-01-26","0.013403","-0.011395","-0.006901"
"P9713","2007-01-26","0.012984","-0.010115","-0.006271"
"P9714","2007-01-26","0.013403","-0.011395","-0.006901"
"P9715","2007-01-26","0.012984","-0.010115","-0.006271"
"P9707","2007-01-29","0.014151","-0.000798","0.000342"
"P9710","2007-01-29","0.023256","0.009505","0.004504"
"P9706","2007-01-29","0.023944","0.010316","0.004231"
"P9709","2007-01-29","0.023944","0.010316","0.004231"
"P9712","2007-01-29","0.023944","0.010316","0.004231"
"P9713","2007-01-29","0.023256","0.009505","0.004504"
"P9714","2007-01-29","0.023944","0.010316","0.004231"
"P9715","2007-01-29","0.023256","0.009505","0.004504"
"P9707","2007-01-30","-0.038936","0.004459","0.016579"
"P9706","2007-01-30","-0.007254","0.000664","0.009250"
"P9710","2007-01-30","-0.009437","0.001649","0.010156"
"P9709","2007-01-30","-0.007254","0.000664","0.009250"
"P9712","2007-01-30","-0.007254","0.000664","0.009250"
"P9713","2007-01-30","-0.009437","0.001649","0.010156"
"P9714","2007-01-30","-0.007254","0.000664","0.009250"
"P9715","2007-01-30","-0.009437","0.001649","0.010156"
"P9706","2007-01-31","-0.052709","0.020158","-0.005417"
"P9707","2007-01-31","-0.054381","0.021113","-0.020185"
"P9710","2007-01-31","-0.052822","0.020558","-0.006264"
"P9709","2007-01-31","-0.052709","0.020158","-0.005417"
"P9712","2007-01-31","-0.052709","0.020158","-0.005417"
"P9713","2007-01-31","-0.052822","0.020558","-0.006264"
"P9714","2007-01-31","-0.052709","0.020158","-0.005417"
"P9715","2007-01-31","-0.052822","0.020558","-0.006264"
"P9707","2007-02-01","-0.006605","0.001467","0.022615"
"P9710","2007-02-01","0.001278","0.005674","0.003138"
"P9706","2007-02-01","0.001844","0.005384","0.000887"
"P9709","2007-02-01","0.001844","0.005384","0.000887"
"P9712","2007-02-01","0.001844","0.005384","0.000887"
"P9713","2007-02-01","0.001278","0.005674","0.003138"
"P9714","2007-02-01","0.001844","0.005384","0.000887"
"P9715","2007-02-01","0.001278","0.005674","0.003138"
"P9707","2007-02-02","-0.013243","0.004798","0.004306"
"P9710","2007-02-02","-0.036755","0.020769","-0.005363"
"P9706","2007-02-02","-0.038439","0.022058","-0.005380"
"P9709","2007-02-02","-0.038439","0.022058","-0.005380"
"P9712","2007-02-02","-0.038439","0.022058","-0.005380"
"P9713","2007-02-02","-0.036755","0.020769","-0.005363"
"P9714","2007-02-02","-0.038439","0.022058","-0.005380"
"P9715","2007-02-02","-0.036755","0.020769","-0.005363"
"P9707","2007-02-05","0.015587","-0.006117","-0.004692"
"P9710","2007-02-05","-0.012886","0.017064","-0.004359"
"P9706","2007-02-05","-0.014944","0.019365","-0.003286"
"P9709","2007-02-05","-0.014944","0.019365","-0.003286"
"P9712","2007-02-05","-0.014944","0.019365","-0.003286"
"P9713","2007-02-05","-0.012886","0.017064","-0.004359"
"P9714","2007-02-05","-0.014944","0.019365","-0.003286"
"P9715","2007-02-05","-0.012886","0.017064","-0.004359"
"P9707","2007-02-06","0.067702","0.008212","0.016343"
"P9706","2007-02-06","0.023959","0.007644","0.003048"
"P9710","2007-02-06","0.026977","0.006899","0.002213"
"P9709","2007-02-06","0.023959","0.007644","0.003048"
"P9712","2007-02-06","0.023959","0.007644","0.003048"
"P9713","2007-02-06","0.026977","0.006899","0.002213"
"P9714","2007-02-06","0.023959","0.007644","0.003048"
"P9715","2007-02-06","0.026977","0.006899","0.002213"
"P9706","2007-02-07","0.017298","-0.005182","-0.003024"
"P9707","2007-02-07","0.009569","-0.006006","-0.004366"
"P9710","2007-02-07","0.016758","-0.004909","-0.002595"
"P9709","2007-02-07","0.017298","-0.005182","-0.003024"
"P9712","2007-02-07","0.017298","-0.005182","-0.003024"
"P9713","2007-02-07","0.016758","-0.004909","-0.002595"
"P9714","2007-02-07","0.017298","-0.005182","-0.003024"
"P9715","2007-02-07","0.016758","-0.004909","-0.002595"
"P9706","2007-02-08","0.011117","-0.001733","-0.002364"
"P9707","2007-02-08","0.010432","0.005584","0.005876"
"P9710","2007-02-08","0.011069","-0.000950","-0.001225"
"P9709","2007-02-08","0.011117","-0.001733","-0.002364"
"P9712","2007-02-08","0.011117","-0.001733","-0.002364"
"P9713","2007-02-08","0.011069","-0.000950","-0.001225"
"P9714","2007-02-08","0.011117","-0.001733","-0.002364"
"P9715","2007-02-08","0.011069","-0.000950","-0.001225"
"P9710","2007-02-09","-0.003230","0.009311","-0.006243"
"P9707","2007-02-09","-0.007084","0.009239","-0.000012"
"P9706","2007-02-09","-0.002939","0.009143","-0.007278"
"P9709","2007-02-09","-0.002939","0.009143","-0.007278"
"P9712","2007-02-09","-0.002939","0.009143","-0.007278"
"P9713","2007-02-09","-0.003230","0.009311","-0.006243"
"P9714","2007-02-09","-0.002939","0.009143","-0.007278"
"P9715","2007-02-09","-0.003230","0.009311","-0.006243"
"P9710","2007-02-12","0.029306","-0.006422","0.001497"
"P9707","2007-02-12","0.016675","-0.001974","0.001879"
"P9706","2007-02-12","0.030254","-0.006979","0.000379"
"P9709","2007-02-12","0.030254","-0.006979","0.000379"
"P9712","2007-02-12","0.030254","-0.006979","0.000379"
"P9713","2007-02-12","0.029306","-0.006422","0.001497"
"P9714","2007-02-12","0.030254","-0.006979","0.000379"
"P9715","2007-02-12","0.029306","-0.006422","0.001497"
"P9706","2007-02-13","0.012013","0.000742","-0.004910"
"P9710","2007-02-13","0.011803","0.002101","-0.004961"
"P9707","2007-02-13","0.008995","0.015250","-0.008204"
"P9709","2007-02-13","0.012013","0.000742","-0.004910"
"P9712","2007-02-13","0.012013","0.000742","-0.004910"
"P9713","2007-02-13","0.011803","0.002101","-0.004961"
"P9714","2007-02-13","0.012013","0.000742","-0.004910"
"P9715","2007-02-13","0.011803","0.002101","-0.004961"
"P9707","2007-02-14","0.021403","0.012915","0.000910"
"P9710","2007-02-14","0.025561","-0.001966","0.005462"
"P9706","2007-02-14","0.025875","-0.003279","0.006198"
"P9709","2007-02-14","0.025875","-0.003279","0.006198"
"P9712","2007-02-14","0.025875","-0.003279","0.006198"
"P9713","2007-02-14","0.025561","-0.001966","0.005462"
"P9714","2007-02-14","0.025875","-0.003279","0.006198"
"P9715","2007-02-14","0.025561","-0.001966","0.005462"
"P9710","2007-02-15","0.031093","-0.000261","0.006318"
"P9707","2007-02-15","0.017893","0.003689","-0.001232"
"P9706","2007-02-15","0.032090","-0.000873","0.006287"
"P9709","2007-02-15","0.032090","-0.000873","0.006287"
"P9712","2007-02-15","0.032090","-0.000873","0.006287"
"P9713","2007-02-15","0.031093","-0.000261","0.006318"
"P9714","2007-02-15","0.032090","-0.000873","0.006287"
"P9715","2007-02-15","0.031093","-0.000261","0.006318"
"P9707","2007-02-16","0.002542","0.012602","-0.002630"
"P9710","2007-02-16","0.004165","0.009854","0.004092"
"P9706","2007-02-16","0.004287","0.009373","0.004898"
"P9709","2007-02-16","0.004287","0.009373","0.004898"
"P9712","2007-02-16","0.004287","0.009373","0.004898"
"P9713","2007-02-16","0.004165","0.009854","0.004092"
"P9714","2007-02-16","0.004287","0.009373","0.004898"
"P9715","2007-02-16","0.004165","0.009854","0.004092"
"P9710","2007-02-26","0.015734","0.017783","0.025872"
"P9707","2007-02-26","0.000080","0.012738","0.008520"
"P9706","2007-02-26","0.016912","0.017521","0.026172"
"P9709","2007-02-26","0.016912","0.017521","0.026172"
"P9712","2007-02-26","0.016912","0.017521","0.026172"
"P9713","2007-02-26","0.015734","0.017783","0.025872"
"P9714","2007-02-26","0.016912","0.017521","0.026172"
"P9715","2007-02-26","0.015734","0.017783","0.025872"
"P9710","2007-02-27","-0.088726","0.011416","-0.006704"
"P9707","2007-02-27","-0.085712","-0.003817","-0.014621"
"P9706","2007-02-27","-0.088947","0.012438","-0.005631"
"P9709","2007-02-27","-0.088947","0.012438","-0.005631"
"P9712","2007-02-27","-0.088947","0.012438","-0.005631"
"P9713","2007-02-27","-0.088726","0.011416","-0.006704"
"P9714","2007-02-27","-0.088947","0.012438","-0.005631"
"P9715","2007-02-27","-0.088726","0.011416","-0.006704"
"P9710","2007-02-28","0.041436","0.011587","0.021161"
"P9707","2007-02-28","0.011694","0.014232","0.032512"
"P9706","2007-02-28","0.043622","0.010765","0.018516"
"P9709","2007-02-28","0.043622","0.010765","0.018516"
"P9712","2007-02-28","0.043622","0.010765","0.018516"
"P9713","2007-02-28","0.041436","0.011587","0.021161"
"P9714","2007-02-28","0.043622","0.010765","0.018516"
"P9715","2007-02-28","0.041436","0.011587","0.021161"
"P9706","2007-03-01","-0.016182","0.014307","0.005018"
"P9710","2007-03-01","-0.016559","0.012100","0.004961"
"P9707","2007-03-01","-0.022015","-0.009056","0.001084"
"P9709","2007-03-01","-0.016182","0.014307","0.005018"
"P9712","2007-03-01","-0.016182","0.014307","0.005018"
"P9713","2007-03-01","-0.016559","0.012100","0.004961"
"P9714","2007-03-01","-0.016182","0.014307","0.005018"
"P9715","2007-03-01","-0.016559","0.012100","0.004961"
"P9710","2007-03-02","0.012459","0.005677","-0.003539"
"P9707","2007-03-02","0.004611","0.004788","0.008501"
"P9706","2007-03-02","0.013010","0.005782","-0.005260"
"P9709","2007-03-02","0.013010","0.005782","-0.005260"
"P9712","2007-03-02","0.013010","0.005782","-0.005260"
"P9713","2007-03-02","0.012459","0.005677","-0.003539"
"P9714","2007-03-02","0.013010","0.005782","-0.005260"
"P9715","2007-03-02","0.012459","0.005677","-0.003539"
"P9706","2007-03-05","-0.013360","0.015751","-0.010756"
"P9707","2007-03-05","-0.066011","0.002488","0.000260"
"P9710","2007-03-05","-0.016744","0.015752","-0.006698"
"P9709","2007-03-05","-0.013360","0.015751","-0.010756"
"P9712","2007-03-05","-0.013360","0.015751","-0.010756"
"P9713","2007-03-05","-0.016744","0.015752","-0.006698"
"P9714","2007-03-05","-0.013360","0.015751","-0.010756"
"P9715","2007-03-05","-0.016744","0.015752","-0.006698"
"P9707","2007-03-06","0.014876","-0.004300","-0.007638"
"P9706","2007-03-06","0.017453","-0.009742","-0.005787"
"P9710","2007-03-06","0.017292","-0.008927","-0.006399"
"P9709","2007-03-06","0.017453","-0.009742","-0.005787"
"P9712","2007-03-06","0.017453","-0.009742","-0.005787"
"P9713","2007-03-06","0.017292","-0.008927","-0.006399"
"P9714","2007-03-06","0.017453","-0.009742","-0.005787"
"P9715","2007-03-06","0.017292","-0.008927","-0.006399"
"P9707","2007-03-07","0.038383","0.000518","-0.004159"
"P9706","2007-03-07","0.022398","-0.003694","0.003034"
"P9710","2007-03-07","0.023411","-0.003639","0.001956"
"P9709","2007-03-07","0.022398","-0.003694","0.003034"
"P9712","2007-03-07","0.022398","-0.003694","0.003034"
"P9713","2007-03-07","0.023411","-0.003639","0.001956"
"P9714","2007-03-07","0.022398","-0.003694","0.003034"
"P9715","2007-03-07","0.023411","-0.003639","0.001956"
"P9710","2007-03-08","0.013302","0.008056","-0.000668"
"P9706","2007-03-08","0.013569","0.008407","-0.001029"
"P9707","2007-03-08","0.009408","-0.000017","-0.001034"
"P9709","2007-03-08","0.013569","0.008407","-0.001029"
"P9712","2007-03-08","0.013569","0.008407","-0.001029"
"P9713","2007-03-08","0.013302","0.008056","-0.000668"
"P9714","2007-03-08","0.013569","0.008407","-0.001029"
"P9715","2007-03-08","0.013302","0.008056","-0.000668"
"P9706","2007-03-09","0.001470","0.013677","0.001798"
"P9710","2007-03-09","0.001037","0.013627","0.001691"
"P9707","2007-03-09","-0.005324","0.006422","-0.003799"
"P9709","2007-03-09","0.001470","0.013677","0.001798"
"P9712","2007-03-09","0.001470","0.013677","0.001798"
"P9713","2007-03-09","0.001037","0.013627","0.001691"
"P9714","2007-03-09","0.001470","0.013677","0.001798"
"P9715","2007-03-09","0.001037","0.013627","0.001691"
"P9706","2007-03-12","0.007359","0.022963","0.006778"
"P9710","2007-03-12","0.007868","0.021718","0.005120"
"P9707","2007-03-12","0.015487","0.005228","-0.010739"
"P9709","2007-03-12","0.007359","0.022963","0.006778"
"P9712","2007-03-12","0.007359","0.022963","0.006778"
"P9713","2007-03-12","0.007868","0.021718","0.005120"
"P9714","2007-03-12","0.007359","0.022963","0.006778"
"P9715","2007-03-12","0.007868","0.021718","0.005120"
"P9710","2007-03-13","0.006417","0.004856","0.000012"
"P9706","2007-03-13","0.006439","0.004782","-0.000566"
"P9707","2007-03-13","0.006092","0.007785","0.006687"
"P9709","2007-03-13","0.006439","0.004782","-0.000566"
"P9712","2007-03-13","0.006439","0.004782","-0.000566"
"P9713","2007-03-13","0.006417","0.004856","0.000012"
"P9714","2007-03-13","0.006439","0.004782","-0.000566"
"P9715","2007-03-13","0.006417","0.004856","0.000012"
"P9706","2007-03-14","-0.015481","0.013315","-0.007430"
"P9707","2007-03-14","-0.016985","0.007029","0.005001"
"P9710","2007-03-14","-0.015576","0.013250","-0.006167"
"P9709","2007-03-14","-0.015481","0.013315","-0.007430"
"P9712","2007-03-14","-0.015481","0.013315","-0.007430"
"P9713","2007-03-14","-0.015576","0.013250","-0.006167"
"P9714","2007-03-14","-0.015481","0.013315","-0.007430"
"P9715","2007-03-14","-0.015576","0.013250","-0.006167"
"P9710","2007-03-15","0.016543","0.005783","-0.000135"
"P9706","2007-03-15","0.016556","0.006118","0.000105"
"P9707","2007-03-15","0.016354","0.002034","-0.006379"
"P9709","2007-03-15","0.016556","0.006118","0.000105"
"P9712","2007-03-15","0.016556","0.006118","0.000105"
"P9713","2007-03-15","0.016543","0.005783","-0.000135"
"P9714","2007-03-15","0.016556","0.006118","0.000105"
"P9715","2007-03-15","0.016543","0.005783","-0.000135"
"P9706","2007-03-16","-0.009841","-0.002180","-0.011196"
"P9707","2007-03-16","-0.008252","-0.006608","-0.011481"
"P9710","2007-03-16","-0.009740","-0.002596","-0.010983"
"P9709","2007-03-16","-0.009841","-0.002180","-0.011196"
"P9712","2007-03-16","-0.009841","-0.002180","-0.011196"
"P9713","2007-03-16","-0.009740","-0.002596","-0.010983"
"P9714","2007-03-16","-0.009841","-0.002180","-0.011196"
"P9715","2007-03-16","-0.009740","-0.002596","-0.010983"
"P9710","2007-03-19","0.025617","-0.007227","0.004082"
"P9707","2007-03-19","0.017396","-0.007722","-0.007378"
"P9706","2007-03-19","0.026203","-0.007075","0.004824"
"P9709","2007-03-19","0.026203","-0.007075","0.004824"
"P9712","2007-03-19","0.026203","-0.007075","0.004824"
"P9713","2007-03-19","0.025617","-0.007227","0.004082"
"P9714","2007-03-19","0.026203","-0.007075","0.004824"
"P9715","2007-03-19","0.025617","-0.007227","0.004082"
"P9706","2007-03-20","0.008607","0.016516","0.006482"
"P9710","2007-03-20","0.009002","0.016054","0.006163"
"P9707","2007-03-20","0.014765","0.014931","0.003157"
"P9709","2007-03-20","0.008607","0.016516","0.006482"
"P9712","2007-03-20","0.008607","0.016516","0.006482"
"P9713","2007-03-20","0.009002","0.016054","0.006163"
"P9714","2007-03-20","0.008607","0.016516","0.006482"
"P9715","2007-03-20","0.009002","0.016054","0.006163"
"P9707","2007-03-21","0.012483","-0.008702","-0.002889"
"P9706","2007-03-21","0.011715","0.007974","-0.004544"
"P9710","2007-03-21","0.011768","0.006928","-0.004133"
"P9709","2007-03-21","0.011715","0.007974","-0.004544"
"P9712","2007-03-21","0.011715","0.007974","-0.004544"
"P9713","2007-03-21","0.011768","0.006928","-0.004133"
"P9714","2007-03-21","0.011715","0.007974","-0.004544"
"P9715","2007-03-21","0.011768","0.006928","-0.004133"
"P9710","2007-03-22","0.003974","0.000925","0.004492"
"P9706","2007-03-22","0.003948","0.000242","0.005549"
"P9707","2007-03-22","0.004354","0.008035","-0.004124"
"P9709","2007-03-22","0.003948","0.000242","0.005549"
"P9712","2007-03-22","0.003948","0.000242","0.005549"
"P9713","2007-03-22","0.003974","0.000925","0.004492"
"P9714","2007-03-22","0.003948","0.000242","0.005549"
"P9715","2007-03-22","0.003974","0.000925","0.004492"
"P9710","2007-03-23","0.002987","0.007629","0.006697"
"P9707","2007-03-23","-0.000635","0.002081","0.000558"
"P9706","2007-03-23","0.003237","0.007768","0.007414"
"P9709","2007-03-23","0.003237","0.007768","0.007414"
"P9712","2007-03-23","0.003237","0.007768","0.007414"
"P9713","2007-03-23","0.002987","0.007629","0.006697"
