code,date,type,递延所得税资产,递延所得税负债,优先股账面值,所有者权益合计,book_equity
300025,2009-12-31,A,653123.86,0.0,0.0,257755285.55,257102161.69
300025,2010-12-31,A,1467735.4,778669.0,0.0,323254103.64,322565037.24
300025,2011-12-31,A,4500207.24,1246230.6,0.0,422721781.24,419467804.6
300025,2012-12-31,A,6031001.08,963629.05,0.0,458153040.22,453085668.19000006
300025,2013-12-31,A,10230934.89,1628540.0,0.0,691741001.33,683138606.44
300025,2014-12-31,A,15802013.86,1109767.45,0.0,773669527.45,758977281.0400001
300025,2015-12-31,A,22495342.8,676252.5,0.0,843829008.92,822009918.62
300025,2016-12-31,A,24670989.52,338593.5,0.0,977937523.85,953605127.83
300025,2017-12-31,A,29377586.47,214555.5,0.0,800194758.63,771031727.66
300025,2018-12-31,A,29955064.35,142200.0,0.0,762516765.1,732703900.75
300025,2019-12-31,A,9284611.32,0.0,0.0,479256888.44,469972277.12
300026,2009-12-31,A,2674294.51,35107.5,0.0,926878645.33,924239458.32
300026,2010-12-31,A,2501413.26,5772077.25,0.0,1097684304.78,1100954968.77
300026,2011-12-31,A,3360018.33,6622712.86,0.0,1049995509.42,1053258203.9499999
300026,2012-12-31,A,8283860.93,4127459.86,0.0,1386626103.85,1382469702.7799997
300026,2013-12-31,A,10719688.67,3859002.97,0.0,1702592131.01,1695731445.31
300026,2014-12-31,A,33096251.21,3401025.67,0.0,2358555446.24,2328860220.7
300026,2015-12-31,A,44672127.05,3092080.5,0.0,5289873580.92,5248293534.37
300026,2016-12-31,A,46692019.55,3795398.31,0.0,6038649167.2,5995752545.96
300026,2017-12-31,A,48897732.96,3463397.12,0.0,6508593564.4,6463159228.559999
300026,2018-12-31,A,65466558.77,3284186.74,0.0,6576028763.27,6513846391.24
300026,2019-12-31,A,85348496.59,4493867.22,0.0,7070298034.56,6989443405.190001
300026,2020-12-31,A,114475401.77,4218215.14,0.0,7391870318.44,7281613131.809999
300027,2009-12-31,A,2311299.99,0.0,0.0,1483903495.44,1481592195.45
300027,2010-12-31,A,14535494.57,0.0,0.0,1570245442.34,1555709947.77
300027,2011-12-31,A,10356034.44,0.0,0.0,1707947864.41,1697591829.97
300027,2012-12-31,A,28266158.14,92527585.66,0.0,2124730216.8,2188991644.32
300027,2013-12-31,A,34666800.44,506445979.92,0.0,3958455840.62,4430235020.1
300027,2014-12-31,A,88502501.85,363643147.61,0.0,5680120537.87,5955261183.629999
300027,2015-12-31,A,97153700.61,639269310.57,0.0,10730209181.2,11272324791.16
300027,2016-12-31,A,175582689.54,144255082.81,0.0,9850412917.76,9819085311.029999
300027,2017-12-31,A,222913197.09,56808015.21,0.0,10552286445.42,10386181263.539999
300027,2018-12-31,A,389935584.7,53655542.95,0.0,9508321578.82,9172041537.07
300027,2019-12-31,A,216451641.32,51599637.01,0.0,4925733964.89,4760881960.580001
300028,2009-12-31,A,9580713.78,14355891.95,0.0,661073498.51,665848676.6800001
300028,2010-12-31,A,10189530.92,15071280.22,0.0,700166386.46,705048135.7600001
300028,2011-12-31,A,9547131.37,12626771.02,0.0,712157008.87,715236648.52
300028,2012-12-31,A,10762548.42,9881559.11,0.0,749336504.63,748455515.32
300028,2013-12-31,A,7700453.12,547131.42,0.0,620305508.26,613152186.56
300028,2014-12-31,A,20406579.21,5199927.22,0.0,332757016.26,317550364.27000004
300028,2015-12-31,A,11802187.21,4320930.68,0.0,363909570.83,356428314.3
300028,2016-12-31,A,10483089.06,1419436.17,0.0,360501949.02,351438296.13
300028,2017-12-31,A,9531127.17,1530764.49,0.0,173562488.18,165562125.50000003
300028,2018-12-31,A,0.0,695802.03,0.0,150355712.35,151051514.38
300028,2019-12-31,A,0.0,0.0,0.0,111132791.29,111132791.29
300030,2009-12-31,A,1062658.36,0.0,0.0,562805305.64,561742647.28
300030,2010-12-31,A,1071932.29,0.0,0.0,590765598.83,589693666.5400001
300030,2011-12-31,A,1695570.21,0.0,0.0,644643351.72,642947781.51
300030,2012-12-31,A,2460135.59,0.0,0.0,687928485.96,685468350.37
300030,2013-12-31,A,3372058.84,0.0,0.0,772704794.6,769332735.76
300030,2014-12-31,A,4203054.05,216269.24,0.0,782003826.3,778017041.49
300030,2015-12-31,A,5665773.29,4598173.87,0.0,930464699.77,929397100.35
300030,2016-12-31,A,6036672.57,3893592.87,0.0,954178586.12,952035506.42
300030,2017-12-31,A,7777641.17,3431292.87,0.0,963719131.76,959372783.46
300030,2018-12-31,A,15904482.91,3068733.59,0.0,815474614.74,802638865.4200001
300030,2019-12-31,A,14307608.07,3254075.97,0.0,838258754.9,827205222.8
300031,2009-12-31,A,1372976.82,0.0,0.0,610848138.08,609475161.26
300031,2010-12-31,A,1824776.0,0.0,0.0,640042183.73,638217407.73
300031,2011-12-31,A,1816443.35,0.0,0.0,675804150.09,673987706.74
300031,2012-12-31,A,2572379.1,0.0,0.0,737782307.47,735209928.37
300031,2013-12-31,A,3385632.23,0.0,0.0,794928496.66,791542864.43
300031,2014-12-31,A,3604232.72,0.0,0.0,826008889.11,822404656.39
300031,2015-12-31,A,5343230.66,0.0,0.0,915001137.18,909657906.52
300031,2016-12-31,A,7894405.51,0.0,0.0,2675944610.15,2668050204.64
300031,2017-12-31,A,17047855.42,0.0,0.0,2350900011.09,2333852155.67
300031,2018-12-31,A,17424307.07,0.0,0.0,2300502210.49,2283077903.4199996
300031,2019-12-31,A,15425813.62,17714190.74,0.0,2640355683.02,2642644060.14
300032,2009-12-31,A,1066650.18,0.0,0.0,826677114.9,825610464.72
300032,2010-12-31,A,903361.38,0.0,0.0,826576828.89,825673467.51
300032,2011-12-31,A,1105811.26,0.0,0.0,831907973.19,830802161.9300001
300032,2012-12-31,A,1389402.34,0.0,0.0,885044066.19,883654663.85
300032,2013-12-31,A,2817561.64,0.0,0.0,900414127.99,897596566.35
300032,2014-12-31,A,10281985.34,10831.56,0.0,1877920265.71,1867649111.93
300032,2015-12-31,A,18135341.7,19905.79,0.0,2132018192.75,2113902756.84
300032,2016-12-31,A,22174395.16,14985.26,0.0,4671800117.91,4649640708.01
300032,2017-12-31,A,27634081.93,34539847.46,0.0,4021806657.74,4028712423.27
300032,2018-12-31,A,1408.12,31266889.08,0.0,1404123149.61,1435388630.57
300032,2019-12-31,A,2444787.37,27922103.99,0.0,1443631306.75,1469108623.3700001
300033,2009-12-31,A,148439.45,0.0,0.0,1013465972.73,1013317533.28
300033,2010-12-31,A,456732.93,0.0,0.0,1084571868.46,1084115135.53
300033,2011-12-31,A,446218.12,0.0,0.0,1118051061.41,1117604843.2900002
300033,2012-12-31,A,859533.91,0.0,0.0,1125172988.26,1124313454.35
300033,2013-12-31,A,755556.77,0.0,0.0,1139097983.82,1138342427.05
300033,2014-12-31,A,1471309.26,0.0,0.0,1191485142.48,1190013833.22
300033,2015-12-31,A,1975220.4,0.0,0.0,2127165497.36,2125190276.9599998
300033,2016-12-31,A,4182587.54,0.0,0.0,2953180439.49,2948997851.95
300033,2017-12-31,A,1376867.59,0.0,0.0,3169150927.4,3167774059.81
300033,2018-12-31,A,894695.46,0.0,0.0,3339890153.76,3338995458.3
300033,2019-12-31,A,679040.26,0.0,0.0,3990051777.04,3989372736.7799997
300033,2020-12-31,A,236393.06,0.0,0.0,5224211026.36,5223974633.299999
300034,2009-12-31,A,0.0,0.0,0.0,806629993.64,806629993.64
300034,2010-12-31,A,0.0,0.0,0.0,845820377.88,845820377.88
300034,2011-12-31,A,0.0,0.0,0.0,900789213.65,900789213.65
300034,2012-12-31,A,0.0,0.0,0.0,971686718.08,971686718.08
300034,2013-12-31,A,3105172.03,0.0,0.0,1032908616.65,1029803444.62
300034,2014-12-31,A,3702473.47,0.0,0.0,1131704361.45,1128001887.98
300034,2015-12-31,A,3931328.08,0.0,0.0,1294654817.32,1290723489.24
300034,2016-12-31,A,3908423.13,0.0,0.0,1400434930.66,1396526507.53
300034,2017-12-31,A,5821885.5,0.0,0.0,1421728493.01,1415906607.51
300034,2018-12-31,A,6191391.7,11065498.3,0.0,1897276700.18,1902150806.78
300034,2019-12-31,A,7710698.2,11008930.81,0.0,2182418361.35,2185716593.96
300035,2009-12-31,A,916765.06,0.0,0.0,696129095.47,695212330.4100001
300035,2010-12-31,A,2253951.83,0.0,0.0,737346209.07,735092257.24
300035,2011-12-31,A,3733032.3,0.0,0.0,763874905.79,760141873.49
300035,2012-12-31,A,4378632.47,0.0,0.0,775375695.22,770997062.75
300035,2013-12-31,A,5660655.84,0.0,0.0,846191467.16,840530811.3199999
300035,2014-12-31,A,6453807.79,87194.28,0.0,859463570.14,853096956.63
300035,2015-12-31,A,6860005.47,112464.13,0.0,842620199.78,835872658.4399999
300035,2016-12-31,A,8451189.56,90920.23,0.0,818566329.92,810206060.59
300035,2017-12-31,A,15462305.46,8675726.69,0.0,1124967937.26,1118181358.49
300035,2018-12-31,A,17867651.68,13501459.52,0.0,1246119151.93,1241752959.77
300035,2019-12-31,A,25212853.11,10285625.15,0.0,1929588686.39,1914661458.4300003
300036,2009-12-31,A,1470741.36,0.0,0.0,482033748.34,480563006.97999996
300036,2010-12-31,A,2415748.79,0.0,0.0,531780487.15,529364738.35999995
300036,2011-12-31,A,3957007.23,0.0,0.0,567245845.92,563288838.6899999
300036,2012-12-31,A,5268178.32,0.0,0.0,581506654.49,576238476.17
300036,2013-12-31,A,4701494.82,0.0,0.0,640377670.71,635676175.89
300036,2014-12-31,A,5140623.19,0.0,0.0,661995460.84,656854837.65
300036,2015-12-31,A,8556614.81,153029.25,0.0,704374209.47,695970623.9100001
300036,2016-12-31,A,9645154.98,2219619.15,0.0,1632136978.79,1624711442.96
300036,2017-12-31,A,10875192.58,1968604.13,0.0,1815372037.99,1806465449.5400002
300036,2018-12-31,A,14094610.12,1338800.81,0.0,1933147022.7,1920391213.39
300036,2019-12-31,A,22352063.32,3627485.95,0.0,2124166666.48,2105442089.1100001
300036,2020-12-31,A,34888030.87,2499021.26,0.0,2145143133.24,2112754123.63
300037,2009-12-31,A,2755631.52,0.0,0.0,927875988.72,925120357.2
300037,2010-12-31,A,3619590.74,0.0,0.0,991562695.57,987943104.83
300037,2011-12-31,A,3605904.17,0.0,0.0,1082654627.21,1079048723.04
300037,2012-12-31,A,4110846.19,0.0,0.0,1169673630.1,1165562783.9099998
300037,2013-12-31,A,3724701.64,1207420.0,0.0,1251846890.72,1249329609.08
300037,2014-12-31,A,4559623.19,4210163.28,0.0,1351278712.61,1350929252.6999998
300037,2015-12-31,A,6630057.76,19357596.86,0.0,1990069825.16,2002797364.26
300037,2016-12-31,A,16184003.43,17458556.08,0.0,2208308500.38,2209583053.03
300037,2017-12-31,A,23422005.99,19494651.9,0.0,2457227450.9,2453300096.8100004
300037,2018-12-31,A,51983715.42,17810196.12,0.0,2847913565.15,2813740045.85
300037,2019-12-31,A,64683858.61,43655125.61,0.0,3345917721.38,3324888988.38
300037,2020-12-31,A,51924007.6,56669799.45,0.0,5131149491.89,5135895283.74
300039,2009-12-31,A,952166.5,0.0,0.0,1146190682.9,1145238516.4
300039,2010-12-31,A,1490665.68,0.0,0.0,1237010741.6,1235520075.9199998
300039,2011-12-31,A,1938750.06,0.0,0.0,1334430048.25,1332491298.19
300039,2012-12-31,A,1972464.05,0.0,0.0,1418798022.77,1416825558.72
300039,2013-12-31,A,2603198.35,0.0,0.0,1606093464.8,1603490266.45
300039,2014-12-31,A,3531348.05,0.0,0.0,1884645170.67,1881113822.6200001
300039,2015-12-31,A,3885251.47,0.0,0.0,2005509345.68,2001624094.21
300039,2016-12-31,A,4937125.42,0.0,0.0,2200310644.0,2195373518.58
300039,2017-12-31,A,4977877.61,318820.61,0.0,2365465935.8,2360806878.8
300039,2018-12-31,A,9475801.26,0.0,0.0,2485128992.94,2475653191.68
300039,2019-12-31,A,11709957.77,9353754.67,0.0,2569491637.53,2567135434.4300003
300040,2009-12-31,A,3674868.72,0.0,0.0,834936393.45,831261524.73
300040,2010-12-31,A,4858910.08,0.0,0.0,890319576.46,885460666.38
300040,2011-12-31,A,6605604.75,0.0,0.0,916513800.97,909908196.22
300040,2012-12-31,A,7633913.75,0.0,0.0,1271986271.59,1264352357.84
300040,2013-12-31,A,9145020.03,0.0,0.0,1253281433.66,1244136413.63
300040,2014-12-31,A,19932237.63,0.0,0.0,1183668189.99,1163735952.36
300040,2015-12-31,A,29030959.36,0.0,0.0,1640243717.67,1611212758.3100002
300040,2016-12-31,A,21818154.61,0.0,0.0,1784363558.35,1762545403.74
300040,2017-12-31,A,22908881.97,0.0,0.0,1865653142.57,1842744260.6
300040,2018-12-31,A,25954406.53,0.0,0.0,1921139858.37,1895185451.84
300040,2019-12-31,A,50367572.5,0.0,0.0,2057644791.59,2007277219.09
300041,2009-12-31,A,521616.83,0.0,0.0,789539950.69,789018333.86
300041,2010-12-31,A,1688104.37,0.0,0.0,844163500.13,842475395.76
300041,2011-12-31,A,1218231.5,0.0,0.0,877414807.37,876196575.87
300041,2012-12-31,A,2388540.02,0.0,0.0,916479451.3,914090911.28
300041,2013-12-31,A,3845122.54,0.0,0.0,979038158.79,975193036.25
300041,2014-12-31,A,7197575.5,0.0,0.0,1061570663.78,1054373088.28
300041,2015-12-31,A,10372234.24,0.0,0.0,1512780992.8,1502408758.56
300041,2016-12-31,A,9612244.78,0.0,0.0,1581396173.33,1571783928.55
300041,2017-12-31,A,10260228.21,0.0,0.0,1879713746.95,1869453518.74
300041,2018-12-31,A,13355666.63,118199.31,0.0,1763620640.45,1750383173.1299999
300041,2019-12-31,A,16020412.74,112316.53,0.0,1677758505.9,1661850409.69
300041,2020-12-31,A,20345824.21,106433.75,0.0,1948624885.22,1928385494.76
300042,2009-12-31,A,1311547.03,0.0,0.0,799380988.99,798069441.96
300042,2010-12-31,A,2662244.2,0.0,0.0,800520459.0,797858214.8
300042,2011-12-31,A,1914601.1,0.0,0.0,810148408.57,808233807.47
300042,2012-12-31,A,10487397.45,0.0,0.0,819274797.03,808787399.5799999
300042,2013-12-31,A,8752439.34,0.0,0.0,811839276.44,803086837.1
300042,2014-12-31,A,4897678.26,0.0,0.0,831902033.03,827004354.77
300042,2015-12-31,A,5942904.09,0.0,0.0,843909290.0,837966385.91
300042,2016-12-31,A,5642770.69,0.0,0.0,878089192.14,872446421.4499999
300042,2017-12-31,A,4538193.76,0.0,0.0,908570839.44,904032645.6800001
300042,2018-12-31,A,4017480.83,0.0,0.0,954979970.52,950962489.6899999
300042,2019-12-31,A,4799145.28,306135.62,0.0,1004580355.2,1000087345.5400001
300043,2009-12-31,A,198136.38,0.0,0.0,101307135.87,101108999.49000001
300043,2010-12-31,A,319768.82,679472.99,0.0,696685533.22,697045237.39
300043,2011-12-31,A,294804.78,273452.05,0.0,764001313.85,763979961.12
300043,2012-12-31,A,16339423.39,0.0,0.0,929913707.95,913574284.5600001
300043,2013-12-31,A,9794205.06,718657.14,0.0,1111667235.73,1102591687.8100002
300043,2014-12-31,A,3322613.02,641337.54,0.0,1933445930.46,1930764654.98
300043,2015-12-31,A,3657942.58,0.0,0.0,2092271008.33,2088613065.75
300043,2016-12-31,A,64580621.67,0.0,0.0,2407608898.89,2343028277.22
300043,2017-12-31,A,92895083.66,67280.88,0.0,2614827498.08,2521999695.3
300043,2018-12-31,A,114506785.11,441227.25,0.0,2764843268.15,2650777710.29
300043,2019-12-31,A,149828687.84,12856497.5,0.0,2947552138.92,2810579948.58
300044,2009-12-31,A,672981.95,0.0,0.0,121095080.96,120422099.00999999
300044,2010-12-31,A,1247457.32,0.0,0.0,524997442.06,523749984.74
300044,2011-12-31,A,1824911.46,0.0,0.0,556007032.85,554182121.39
300044,2012-12-31,A,2798568.82,0.0,0.0,583990102.08,581191533.26
300044,2013-12-31,A,3080983.42,0.0,0.0,639386166.11,636305182.69
300044,2014-12-31,A,6939144.58,0.0,0.0,679592235.6,672653091.02
300044,2015-12-31,A,7104681.78,0.0,0.0,759505728.04,752401046.26
300044,2016-12-31,A,6797880.6,0.0,0.0,906323492.18,899525611.5799999
300044,2017-12-31,A,10348949.26,1441408.44,0.0,2333538969.16,2324631428.3399997
300044,2018-12-31,A,27842336.03,1367151.1,0.0,2393633002.52,2367157817.5899997
300044,2019-12-31,A,33933766.86,923817.98,0.0,1739280736.65,1706270787.7700002
300045,2009-12-31,A,530299.38,5567238.22,0.0,114488743.34,119525682.18
300045,2010-12-31,A,1047162.71,7340170.53,0.0,661273541.84,667566549.66
300045,2011-12-31,A,3218550.28,10319466.02,0.0,723703839.12,730804754.86
300045,2012-12-31,A,6442981.59,12366546.47,0.0,752993443.27,758917008.15
300045,2013-12-31,A,11023354.08,13905751.82,0.0,787794872.41,790677270.15
300045,2014-12-31,A,15169827.01,15449252.11,0.0,846512563.62,846791988.72
300045,2015-12-31,A,18992079.69,17369703.47,0.0,909892388.88,908270012.66
300045,2016-12-31,A,27349502.52,20049289.2,0.0,1000738532.61,993438319.2900001
300045,2017-12-31,A,35493200.35,22607887.2,0.0,1362931530.74,1350046217.5900002
300045,2018-12-31,A,25429442.32,22614758.14,0.0,1885415317.86,1882600633.68
300045,2019-12-31,A,30079966.38,23738974.85,0.0,1708746441.46,1702405449.9299998
300046,2009-12-31,A,1648334.26,0.0,0.0,181030290.63,179381956.37
300046,2010-12-31,A,1528197.51,0.0,0.0,826026690.77,824498493.26
300046,2011-12-31,A,1759458.27,0.0,0.0,873441820.64,871682362.37
300046,2012-12-31,A,1478608.7,0.0,0.0,846726638.91,845248030.2099999
300046,2013-12-31,A,2632572.88,0.0,0.0,830066990.77,827434417.89
300046,2014-12-31,A,2017387.67,0.0,0.0,817137554.55,815120166.88
300046,2015-12-31,A,1615534.87,0.0,0.0,789041550.75,787426015.88
300046,2016-12-31,A,2449577.94,350885.31,0.0,792065016.46,789966323.8299999
300046,2017-12-31,A,2439006.8,0.0,0.0,838348845.13,835909838.33
300046,2018-12-31,A,2200155.01,0.0,0.0,895704023.26,893503868.25
300046,2019-12-31,A,3810309.32,0.0,0.0,612046294.24,608235984.92
300047,2009-12-31,A,1939267.61,0.0,0.0,218766029.2,216826761.58999997
300047,2010-12-31,A,1304814.7,0.0,0.0,1018299569.4,1016994754.6999999
300047,2011-12-31,A,4182380.87,0.0,0.0,1059394178.48,1055211797.61
300047,2012-12-31,A,4570627.94,0.0,0.0,1061628673.17,1057058045.2299999
300047,2013-12-31,A,7634982.29,0.0,0.0,1178663067.91,1171028085.6200001
300047,2014-12-31,A,9946631.72,0.0,0.0,1260009981.52,1250063349.8
300047,2015-12-31,A,20138162.25,0.0,0.0,1356213252.68,1336075090.43
300047,2016-12-31,A,35047227.73,0.0,0.0,2036759639.19,2001712411.46
300047,2017-12-31,A,43668694.56,0.0,0.0,2913338432.96,2869669738.4
300047,2018-12-31,A,45727476.11,0.0,0.0,3135491964.05,3089764487.94
300047,2019-12-31,A,50549305.28,4928938.31,0.0,3296454433.45,3250834066.4799995
300047,2020-12-31,A,56204911.49,5375278.31,0.0,3454859849.92,3404030216.7400002
300048,2009-12-31,A,715725.7,0.0,0.0,227348501.28,226632775.58
300048,2010-12-31,A,1415909.62,0.0,0.0,1341347410.67,1339931501.0500002
300048,2011-12-31,A,4095251.12,0.0,0.0,1472463553.77,1468368302.65
300048,2012-12-31,A,7618952.18,0.0,0.0,1511053020.24,1503434068.06
300048,2013-12-31,A,12260039.6,0.0,0.0,1509638115.17,1497378075.5700002
300048,2014-12-31,A,21207759.38,3266242.77,0.0,1678466757.54,1660525240.9299998
300048,2015-12-31,A,28121984.64,3528456.75,0.0,2499361281.35,2474767753.46
300048,2016-12-31,A,29194975.74,4286328.48,0.0,2662721434.85,2637812787.59
300048,2017-12-31,A,57842667.02,5170474.46,0.0,2644993635.81,2592321443.25
300048,2018-12-31,A,43638779.72,4752214.28,0.0,2342706474.11,2303819908.6700006
300048,2019-12-31,A,32913683.5,8965988.88,0.0,2325312433.95,2301364739.33
300049,2009-12-31,A,3242993.94,0.0,0.0,157458823.85,154215829.91
300049,2010-12-31,A,2725173.63,0.0,0.0,687422393.63,684697220.0
300049,2011-12-31,A,4054307.54,0.0,0.0,703077637.94,699023330.4000001
300049,2012-12-31,A,7623687.07,0.0,0.0,733640373.27,726016686.1999999
300049,2013-12-31,A,15721140.72,0.0,0.0,748529220.04,732808079.3199999
300049,2014-12-31,A,20755221.42,7600289.26,0.0,915096148.88,901941216.72
300049,2015-12-31,A,25621473.75,0.0,0.0,1650580711.89,1624959238.14
300049,2016-12-31,A,51879254.1,0.0,0.0,1825484363.43,1773605109.3300002
300049,2017-12-31,A,38809963.95,0.0,0.0,1931631811.16,1892821847.21
300049,2018-12-31,A,13718594.84,0.0,0.0,1512277208.05,1498558613.21
300049,2019-12-31,A,50961278.39,0.0,0.0,1551562312.91,1500601034.52
300050,2009-12-31,A,671172.37,145254.28,0.0,219836780.5,219310862.41
300050,2010-12-31,A,2533969.1,109681.83,0.0,1557571891.26,1555147603.99
300050,2011-12-31,A,2800251.34,73972.26,0.0,1609850381.22,1607124102.14
300050,2012-12-31,A,4755602.9,38262.69,0.0,1576111575.87,1571394235.6599998
300050,2013-12-31,A,4392954.49,1702.08,0.0,1408825274.62,1404434022.2099998
300050,2014-12-31,A,10973615.84,0.0,0.0,1961043267.6,1950069651.76
300050,2015-12-31,A,12329946.58,0.0,0.0,2066534294.88,2054204348.3000002
300050,2016-12-31,A,14759162.21,0.0,0.0,2153988402.29,2139229240.08
300050,2017-12-31,A,17868826.78,0.0,0.0,2799828091.67,2781959264.89
300050,2018-12-31,A,39093667.64,0.0,0.0,2856331259.34,2817237591.7000003
300050,2019-12-31,A,63078876.37,0.0,0.0,2388523207.25,2325444330.88
300050,2020-12-31,A,69222870.2,8855331.21,0.0,2422928523.99,2362560985.0
300051,2009-12-31,A,194278.75,341713.02,0.0,103261158.29,103408592.56
300051,2010-12-31,A,263521.33,1219588.01,0.0,526910261.51,527866328.19
300051,2011-12-31,A,524140.18,858340.49,0.0,534000900.59,534335100.9
300051,2012-12-31,A,1726824.4,511637.05,0.0,491323287.5,490108100.15000004
300051,2013-12-31,A,728553.16,260851.33,0.0,507733485.29,507265783.46
300051,2014-12-31,A,689491.56,15981.15,0.0,547527162.92,546853652.51
300051,2015-12-31,A,2988445.53,750576.31,0.0,924670577.79,922432708.5699999
300051,2016-12-31,A,3078317.64,375288.15,0.0,999028452.94,996325423.45
300051,2017-12-31,A,3076814.73,0.0,0.0,1048919954.48,1045843139.75
300051,2018-12-31,A,3196368.41,0.0,0.0,586695465.47,583499097.0600001
300051,2019-12-31,A,5466177.3,0.0,0.0,312852364.19,307386186.89
300052,2009-12-31,A,1675061.13,0.0,0.0,170245207.13,168570146.0
